0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,82,87,0,0,86,118,0,0,82,87,0,0,0,0,0,0,0,0,86,83,0,0,70,68,0,0,82,83,0,0,0,0,0,0,0,0,86,83,0,0,86,87,0,0,82,116,0,0,0,0,0,0,0,0,86,120,0,0,82,83,0,0,82,118,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,118,0,0,0,0,0,82,78,75,71,71,74,79,67,71,74,79,116,0,0,0,0,0,0,82,78,75,67,67,78,75,71,67,74,79,118,0,0,0,0,0,0,86,74,75,71,71,78,75,71,67,74,79,116,0,0,0,0,0,0,86,74,79,67,67,74,75,67,71,74,79,120,0,0,0,0,0,82,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,82,78,0,0,0,0,0,0,0,0,0,0,79,87,0,0,0,0,86,74,0,0,0,0,0,0,0,0,0,0,79,116,0,0,0,0,86,78,0,0,0,0,0,0,0,0,0,0,79,87,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,75,116,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,81,77,0,0,0,0,0,0,0,0,0,0,102,115,0,0,0,0,119,77,0,0,0,0,0,0,0,0,0,0,76,115,151,0,0,0,121,77,0,0,0,0,0,0,0,0,0,0,76,115,0,0,0,0,117,77,0,0,0,0,0,0,0,0,0,0,114,99,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,100,0,150,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,64,133,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,98,101,113,77,0,72,65,69,77,0,114,101,113,77,0,0,0,0,102,103,0,0,0,0,86,74,0,0,0,0,0,0,0,0,0,0,75,116,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,79,67,67,67,67,71,71,74,0,0,0,0,0,0,0,0,0,0,75,118,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,75,87,0,0,0,0,85,73,0,0,0,0,98,101,65,73,0,98,69,69,77,0,98,97,65,73,0,0,0,
0,96,0,0,66,0,64,151,0,66,0,112,0,0,66,0,0,0,0,68,148,0,0,0,0,119,73,0,0,0,0,0,0,0,0,0,0,72,80,0,0,0,0,81,77,0,0,0,0,0,0,0,0,0,0,98,65,97,109,109,113,101,73,0,0,0,0,0,0,0,0,0,0,114,115,0,0,0,0,121,77,0,0,0,0,0,0,0,0,0,0,102,80,0,0,0,0,0,66,0,0,0,0,96,144,0,70,0,112,163,133,70,0,112,0,0,66,0,0,0,
0,112,151,0,85,113,84,0,0,121,69,80,0,0,66,0,0,0,0,96,146,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,96,144,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,96,146,132,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,70,0,0,0,0,108,0,0,119,101,99,0,0,121,65,115,0,0,66,0,0,0,
0,68,153,0,0,0,0,0,0,0,152,0,0,0,70,0,0,0,0,112,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,68,150,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,66,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,112,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,108,0,0,0,0,0,86,78,0,0,0,0,0,0,0,0,0,0,75,83,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,75,87,0,0,0,0,86,78,0,0,0,0,0,0,0,0,0,0,75,83,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,75,116,0,0,0,0,0,70,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,75,67,118,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,64,0,0,0,0,0,119,73,0,0,0,0,0,0,0,0,0,0,98,99,0,0,0,0,121,73,0,0,0,0,0,0,0,0,0,0,98,99,111,0,0,0,85,73,0,0,0,0,0,0,0,0,0,0,114,80,0,0,0,0,119,73,0,0,0,0,0,0,0,0,0,0,114,99,0,0,0,0,0,66,0,0,0,0,112,135,0,0,0,0,0,0,0,0,0,82,71,74,0,0,0,
0,0,0,104,0,0,0,110,0,0,0,0,0,0,85,113,101,65,69,99,0,0,0,0,0,0,117,73,98,113,101,77,114,101,97,73,76,115,0,0,0,0,0,0,85,73,72,113,69,73,114,97,101,77,72,115,0,0,0,0,0,0,119,73,114,97,101,77,72,65,97,77,76,84,0,0,0,0,0,0,81,73,76,65,113,77,102,97,101,73,72,99,0,0,0,0,0,0,117,113,69,109,101,115,0,0,0,0,0,151,111,0,0,0,106,0,0,0,0,0,
0,102,113,84,0,0,0,0,0,0,0,0,0,0,0,0,149,144,146,0,0,0,0,0,0,0,0,119,103,0,0,70,100,151,0,121,80,0,0,0,0,0,0,0,0,81,84,0,0,119,99,0,0,81,103,0,0,0,0,0,0,0,0,121,80,0,0,66,68,0,0,119,80,0,0,0,0,0,0,0,0,117,103,0,0,81,115,144,0,119,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,101,73,0,0,0,
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,66,64,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,151,150,0,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,
0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,100,146,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,96,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,64,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,96,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,
0,112,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,66,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,79,71,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,82,87,0,0,70,96,0,0,82,118,0,0,0,0,0,0,0,0,82,116,0,0,82,116,0,0,82,118,0,0,0,0,0,0,0,0,86,118,0,0,66,112,0,0,82,83,0,0,0,0,0,0,0,0,82,87,0,0,82,116,0,0,86,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,82,71,74,0,0,0,
0,0,0,104,133,0,151,111,0,0,0,0,0,0,86,67,67,71,67,67,87,151,0,0,0,0,82,78,75,67,71,74,75,71,67,74,75,118,0,0,0,0,0,0,86,74,75,67,71,74,75,67,67,78,79,120,0,0,0,0,0,0,82,74,75,71,67,74,75,67,67,74,75,87,0,0,0,0,0,0,82,74,79,71,67,74,75,67,67,74,79,120,0,0,0,0,0,86,71,71,67,71,71,116,0,0,0,0,0,0,110,0,0,0,106,0,0,0,0,0,
0,98,101,84,134,0,133,0,0,0,0,0,0,0,70,0,0,0,0,0,112,145,135,0,0,86,74,0,0,0,0,0,0,0,0,0,0,75,120,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,75,83,0,0,0,111,86,74,0,0,0,0,0,0,0,0,0,0,75,118,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,79,120,0,0,0,0,66,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,81,97,73,0,0,0,
0,64,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,100,132,0,0,0,81,77,0,0,0,0,0,0,0,0,0,0,98,115,0,0,0,0,117,73,0,0,0,0,0,0,0,0,0,0,102,80,0,0,0,0,85,77,0,0,0,0,0,0,0,0,0,0,76,84,151,0,0,0,81,77,0,0,0,0,0,0,0,0,0,0,72,84,0,0,0,0,70,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,
0,68,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,96,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,112,145,144,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,112,153,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,66,0,0,0,0,0,68,150,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,96,0,0,86,67,118,0,0,82,71,87,0,0,66,0,0,0,0,0,68,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,68,0,151,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,70,0,0,0,0,0,100,153,0,82,67,120,0,0,82,71,87,0,0,66,0,0,0,
0,96,0,0,66,0,64,0,0,66,0,100,0,0,70,0,0,0,0,0,75,71,67,71,71,67,74,0,0,0,0,0,0,0,0,0,0,75,67,67,67,71,67,67,78,0,0,0,0,0,0,0,0,0,0,79,120,0,0,0,0,86,74,0,0,0,0,0,0,0,0,0,0,79,71,71,71,67,67,71,74,0,0,0,0,0,0,0,0,0,0,75,71,67,71,67,71,78,0,0,0,0,0,112,0,0,70,0,96,0,0,66,0,64,0,0,66,0,0,0,
0,75,71,71,74,0,100,0,0,66,0,75,71,71,78,0,0,0,0,102,113,65,109,97,113,113,77,0,0,0,0,0,0,0,0,0,0,114,65,113,69,97,69,69,77,0,0,0,0,0,0,0,0,0,0,98,84,0,0,0,0,121,73,0,0,0,0,0,0,0,0,0,0,72,69,113,97,69,65,97,73,0,0,0,0,0,0,0,0,0,0,98,113,69,97,65,113,101,73,0,0,0,0,75,71,71,74,0,68,0,0,70,0,75,71,71,74,0,0,0,
0,0,0,0,0,0,112,0,0,66,0,0,0,0,0,0,0,0,0,100,144,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,112,151,0,146,148,144,0,66,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,112,148,144,146,0,0,0,66,0,0,0,0,0,0,0,0,0,0,96,144,0,0,150,133,0,66,0,0,0,0,0,0,0,0,0,64,0,0,70,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,64,0,0,66,0,0,0,0,0,0,0,0,0,108,0,163,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,64,134,0,0,144,0,0,70,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,100,133,132,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,112,135,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,100,0,0,70,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,96,0,0,66,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,86,74,0,0,0,0,0,0,0,0,0,0,79,87,0,0,0,0,82,78,0,0,0,0,0,0,0,0,0,0,75,118,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,75,83,0,0,0,0,86,78,0,0,0,0,0,0,0,0,0,0,79,120,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,64,0,0,70,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,100,0,0,66,0,0,0,0,0,0,0,0,0,112,151,0,0,0,0,119,77,0,0,0,0,0,0,0,0,0,0,98,103,0,0,0,0,121,73,0,0,0,0,0,0,0,0,0,0,76,80,0,0,0,0,81,73,0,0,0,0,0,0,0,0,0,0,72,115,0,0,0,0,85,73,0,0,0,0,0,0,0,0,0,0,72,99,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,112,0,0,66,0,0,0,0,0,0,0,0,
0,76,69,101,65,97,115,0,0,119,113,97,101,101,77,0,0,0,0,68,153,0,0,0,0,0,85,77,102,97,97,73,76,113,69,73,72,115,0,0,0,0,0,0,121,73,114,65,65,73,76,109,65,77,114,84,0,0,0,0,0,0,81,77,98,69,65,77,98,97,65,73,76,103,153,132,0,0,0,0,85,73,72,113,65,77,102,101,69,77,76,84,0,0,0,0,0,0,66,0,0,0,0,114,97,65,97,69,115,0,0,119,101,69,113,69,77,0,0,0,
0,64,0,0,0,0,0,0,0,0,152,149,0,0,66,0,0,0,0,79,120,0,0,0,0,0,0,81,80,0,0,119,80,0,0,81,115,0,0,0,0,0,0,0,0,119,99,0,0,66,112,151,0,117,103,0,0,0,0,0,0,0,0,121,103,144,147,117,99,0,0,117,80,152,151,0,0,0,0,0,0,119,80,0,0,81,103,0,0,121,99,0,0,0,0,0,0,86,74,0,0,0,0,96,144,0,0,150,0,0,0,0,0,144,148,0,70,0,0,0,
0,96,0,0,0,135,0,0,0,0,0,144,0,0,66,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,70,104,0,0,0,0,0,0,0,0,0,0,0,0,0,134,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,100,0,0,161,151,0,0,0,0,0,0,146,0,66,0,0,0,
0,112,0,0,151,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,68,0,0,134,0,0,0,0,0,0,132,0,0,70,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,68,150,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,100,147,0,0,160,0,0,0,0,0,0,0,0,70,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,100,153,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,96,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,98,115,0,0,0,0,0,0,82,120,0,0,82,87,0,0,82,120,0,0,0,0,0,0,0,0,82,83,0,0,70,68,0,0,82,116,0,0,0,0,0,0,0,0,86,120,0,0,82,116,0,0,82,87,150,0,0,0,0,0,0,0,86,87,0,0,82,118,0,0,82,87,0,0,0,0,0,0,85,77,0,0,0,0,68,151,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,75,67,67,67,67,116,0,0,86,71,67,67,67,74,0,0,0,0,64,0,0,0,0,0,0,86,74,79,71,71,78,79,67,67,74,79,116,0,0,0,0,0,0,82,74,79,71,71,78,79,67,67,74,75,83,0,0,0,0,0,0,86,74,75,67,67,74,75,71,67,74,79,87,133,0,0,0,0,0,82,74,79,71,71,78,79,67,71,78,75,83,0,0,0,0,0,0,66,0,0,0,0,79,67,67,67,71,116,0,0,86,71,71,67,67,78,0,0,0,
0,0,0,0,0,0,100,0,0,66,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,75,83,0,0,0,0,86,78,0,0,0,0,0,0,0,0,0,0,75,87,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,79,83,0,0,0,0,86,74,0,0,0,0,0,0,0,0,0,0,79,118,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,96,0,0,70,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,68,0,0,66,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,119,73,0,0,0,0,0,0,0,0,0,0,76,84,149,150,0,0,119,73,0,0,0,0,0,0,0,0,0,0,76,115,144,0,0,0,85,77,0,0,0,0,0,0,0,0,0,0,102,103,0,0,0,0,85,77,0,0,0,0,0,0,0,0,0,0,72,115,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,112,0,0,66,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,112,0,0,70,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,64,0,145,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,64,149,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,112,150,147,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,68,134,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,68,0,0,66,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,68,0,0,70,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,100,0,144,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,112,0,0,66,0,0,0,0,0,0,0,0,
0,114,101,97,77,0,96,0,0,66,0,72,69,65,77,0,0,0,0,68,132,0,0,0,0,82,78,0,0,0,0,0,0,0,0,0,0,75,71,67,71,71,67,67,78,0,0,0,0,0,0,0,0,0,0,75,67,67,71,71,71,67,74,0,0,0,0,0,0,0,0,0,0,79,71,71,67,71,71,71,78,0,0,0,0,0,0,0,0,0,0,75,83,0,0,0,0,0,66,0,0,0,0,102,69,65,77,0,64,0,0,66,0,76,113,113,73,0,0,0,
0,64,150,134,70,0,64,0,0,70,0,68,0,0,66,0,0,0,0,79,83,0,0,0,0,81,73,0,0,0,0,0,0,0,0,0,0,114,65,113,109,101,97,65,77,0,0,0,0,0,0,0,0,0,0,102,97,101,65,113,65,69,73,0,0,0,0,0,0,0,0,0,0,114,69,97,101,97,69,65,73,0,0,0,0,0,0,0,0,0,0,72,99,0,0,0,0,82,74,0,0,0,0,64,0,0,70,0,100,0,0,66,0,100,0,0,66,0,0,0,
0,112,0,0,119,65,115,0,0,81,101,103,0,0,66,0,0,0,0,0,68,133,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,96,146,149,146,150,0,0,70,0,0,0,0,0,0,0,0,0,0,100,144,0,0,0,0,66,0,0,0,0,0,112,0,0,85,69,99,0,0,117,101,84,0,0,66,0,0,0,
0,68,146,0,0,0,0,0,0,0,152,153,0,0,66,0,0,0,0,0,64,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,68,0,144,152,0,0,0,66,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,66,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,
0,68,149,152,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,100,0,0,0,0,86,74,0,0,0,0,0,0,0,0,0,0,75,120,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,75,118,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,79,83,0,0,0,0,82,78,0,0,0,0,0,0,0,0,0,0,75,120,0,0,0,0,66,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,75,67,118,0,0,0,132,0,0,0,0,0,0,70,0,0,0,0,0,68,0,0,0,0,81,77,0,0,0,0,0,0,0,0,0,0,102,84,110,0,0,0,121,77,0,0,0,0,0,0,0,0,0,0,102,103,0,0,0,0,121,73,0,0,0,0,0,0,0,0,0,0,114,115,135,162,0,0,85,73,0,0,0,0,0,0,0,0,0,0,114,103,0,0,0,0,66,0,0,0,0,0,96,144,0,0,0,0,0,0,0,0,0,82,67,74,0,0,0,
0,0,0,104,0,0,0,111,0,0,0,0,0,0,119,101,113,109,101,97,99,0,0,0,0,0,81,73,114,65,101,73,114,113,101,77,76,80,0,0,0,0,0,0,81,77,98,113,97,73,98,65,113,73,98,84,151,0,0,0,0,0,117,77,72,97,101,77,114,113,65,77,72,115,153,151,0,0,0,0,81,73,102,97,69,77,76,97,101,77,98,99,0,0,0,0,0,119,65,97,113,109,69,80,0,0,0,0,0,0,110,0,0,0,106,0,0,0,0,0,
0,98,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,84,0,0,66,100,0,0,117,84,0,0,0,0,0,0,0,0,85,99,0,0,81,115,0,0,121,99,144,0,0,0,0,0,0,0,81,99,0,0,85,84,0,0,119,84,134,133,0,0,0,0,0,0,81,84,0,0,66,96,147,146,121,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,69,77,0,0,0,
0,96,148,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,108,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,148,0,66,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,66,100,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,
0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,96,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,112,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,100,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,
0,75,67,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,116,0,0,66,100,0,0,82,87,0,0,0,0,0,0,0,0,82,87,0,0,86,83,0,0,86,116,0,0,0,0,0,0,0,0,82,120,0,0,86,118,0,0,82,87,0,0,0,0,0,0,0,0,82,116,0,0,66,68,0,0,82,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,67,74,0,0,0,
0,0,0,104,135,0,0,110,0,0,0,0,0,0,82,67,67,67,67,120,0,0,0,0,0,0,86,74,79,67,67,78,75,67,67,74,75,118,0,0,0,0,0,0,86,74,79,67,67,78,75,67,71,74,75,116,0,0,0,0,0,0,82,74,75,71,67,74,79,71,71,74,75,87,0,0,0,0,0,0,86,74,75,67,67,78,79,71,71,78,75,116,0,0,0,0,0,0,86,67,71,67,67,120,0,0,0,0,0,132,111,0,0,0,106,0,0,0,0,0,
0,76,65,84,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,112,0,0,0,0,0,82,74,0,0,0,0,0,0,0,0,0,0,75,83,0,0,0,111,86,78,0,0,0,0,0,0,0,0,0,0,75,83,0,0,0,0,86,74,0,0,0,0,0,0,0,0,0,0,75,87,0,0,0,0,82,78,0,0,0,0,0,0,0,0,0,0,75,83,0,0,0,0,0,66,0,0,0,0,100,0,0,0,0,0,0,151,0,0,0,85,65,73,0,0,0,
0,112,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,68,0,0,0,0,0,117,73,0,0,0,0,0,0,0,0,0,0,102,80,0,0,0,0,121,73,0,0,0,0,0,0,0,0,0,0,72,80,0,0,0,0,119,73,0,0,0,0,0,0,0,0,0,0,72,115,148,146,0,0,117,77,0,0,0,0,0,0,0,0,0,0,98,99,0,0,0,0,0,66,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
