0,0,0,0,0,0,0,52,0,0,0,66,51,55,55,62,0,0,0,0,0,0,0,63,71,246,0,127,0,65,49,61,0,0,0,59,51,55,71,0,70,58,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,69,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,52,242,117,0,65,61,0,0,0,0,56,49,61,0,0,0,0,63,55,51,67,113,0,0,65,57,0,0,0,0,0,63,51,62,0,0,0,0,0,0,0,0,0,0,0,52,0,243,0,0,0,251,0,65,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,63,55,67,0,0,65,53,61,0,56,68,0,65,49,61,0,0,0,0,0,52,120,0,0,244,54,0,0,0,0,0,0,0,0,0,0,0,0,60,53,49,53,49,61,0,63,67,116,0,0,0,0,0,128,69,53,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,59,67,0,0,0,54,0,48,247,0,253,121,65,61,0,0,0,0,52,246,117,0,0,50,0,0,0,0,56,53,49,53,49,61,0,60,68,0,0,0,253,69,57,0,48,0,0,0,0,0,0,120,0,0,69,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,48,0,121,0,65,61,52,120,112,0,0,0,69,61,0,0,0,59,67,120,120,66,62,0,0,0,56,64,0,245,116,126,69,53,68,0,0,251,0,0,0,69,53,68,114,0,0,0,0,0,0,0,0,0,69,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,52,245,117,0,247,69,68,0,117,0,0,127,245,65,61,0,0,0,59,71,114,65,57,0,0,0,52,241,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,59,55,67,0,124,0,0,0,0,127,0,117,125,121,69,49,53,0,56,68,66,67,65,61,0,0,52,0,126,126,0,0,0,0,0,0,0,0,0,252,0,0,252,241,0,121,0,0,0,0,249,116,0,0,120,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,59,67,0,125,0,246,0,125,0,0,0,0,0,116,246,69,68,244,65,64,244,65,61,56,64,0,0,0,0,70,51,51,67,124,0,0,127,0,0,0,0,0,0,0,0,125,126,124,127,0,126,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,48,244,0,0,0,0,0,0,0,0,0,0,125,0,0,112,0,0,117,0,120,65,68,0,244,0,0,0,69,61,0,63,51,67,0,0,126,0,0,0,114,0,0,0,124,116,102,0,137,125,121,0,0,65,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,63,71,0,121,113,0,0,0,0,125,0,0,125,0,0,0,126,0,124,127,0,117,124,244,124,0,0,0,117,69,61,0,0,63,67,0,0,0,0,127,0,0,0,0,0,124,0,0,126,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,116,246,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,126,0,0,124,0,0,0,0,0,54,0,0,0,59,67,126,0,0,0,120,0,0,0,0,0,0,136,0,0,0,0,0,66,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,126,121,0,0,66,55,67,0,0,0,120,116,0,0,0,0,0,0,0,0,0,0,0,0,125,0,246,117,69,57,0,0,0,52,0,127,0,125,0,0,0,0,0,0,0,124,0,0,0,0,0,65,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,55,71,0,244,54,0,48,244,121,0,116,0,0,66,55,245,117,0,127,0,127,0,0,0,0,0,0,0,0,54,0,0,0,63,71,0,0,0,0,0,0,0,0,242,250,126,124,0,0,0,0,253,69,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,55,55,62,0,48,116,0,121,244,0,70,62,0,63,71,0,0,117,0,0,0,0,117,0,70,51,51,62,0,0,0,0,48,0,0,0,0,244,0,0,0,115,0,0,121,0,243,126,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,71,0,0,0,0,50,0,0,0,59,51,67,0,0,117,0,0,0,0,54,0,0,0,0,0,0,0,52,0,0,125,0,0,0,0,0,0,0,0,121,0,0,127,0,0,0,65,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,51,55,51,55,62,0,0,0,0,0,63,51,51,71,124,0,0,0,65,61,0,0,0,0,0,0,52,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,247,246,0,245,65,57,0,0,0,0,0,48,0,126,0,127,0,0,0,0,0,0,0,0,0,0,0,66,55,51,55,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,67,244,0,249,0,50,0,0,0,0,0,52,254,0,0,0,121,120,0,0,0,0,0,0,0,0,70,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,55,71,244,0,54,0,0,0,0,0,63,71,0,0,0,114,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,51,51,58,0,0,0,0,0,0,48,125,0,0,0,0,0,0,0,0,0,0,0,70,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,124,0,114,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,95,95,95,95,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,134,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=collision
data=
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,1,0,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,1,1,1,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,1,1,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,1,1,1,0,0,0,0,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0,1,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,3,3,3,1,1,1,1,3,3,3,3,1,1,1,0,1,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,0,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,3,3,3,1,1,1,0,0,1,1,1,3,1,1,0,0,0,1,1,1,3,3,3,3,3,3,3,1,1,1,2,2,2,2,0,0,1,1,1,1,1,3,3,3,3,3,3,3,3,1,0,0,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,1,0,0,1,0,4,1,3,1,0,1,0,0,0,0,1,1,1,3,3,3,3,3,3,1,2,2,2,2,2,2,0,0,0,0,0,1,3,3,3,1,1,1,1,3,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,3,3,3,3,3,3,1,2,2,2,2,2,2,2,0,1,0,0,1,1,3,3,1,0,1,1,1,1,0,0,1,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,1,1,2,2,2,2,2,1,0,0,0,1,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,1,2,2,2,2,2,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,1,2,2,2,2,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,1,1,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,1,0,0,1,0,0,0,1,0,1,1,3,3,3,3,1,1,0,0,0,0,1,3,3,1,1,1,0,0,0,0,0,1,1,3,3,1,1,1,3,3,1,2,2,2,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,3,3,3,3,3,3,3,3,1,1,1,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,1,1,0,0,0,0,0,0,0,1,3,3,3,1,1,1,1,0,0,0,0,1,1,1,3,3,1,0,1,0,0,0,1,3,3,1,1,0,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,1,1,0,0,0,0,0,1,1,1,3,3,1,1,0,0,4,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,1,1,1,1,0,1,0,1,0,0,1,1,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,1,1,1,0,0,0,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,1,1,0,0,1,1,3,3,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,1,1,0,0,0,1,3,3,1,1,0,0,0,0,0,0,1,3,1,1,1,0,1,3,3,3,1,1,1,0,0,0,0,0,1,1,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,3,1,1,0,1,0,0,0,0,0,1,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,4,4,0,1,1,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,1,0,0,1,3,3,3,1,0,0,0,0,0,0,1,3,3,3,1,1,1,3,3,3,3,1,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,1,3,3,1,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,1,0,0,1,1,1,3,1,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,3,3,1,0,0,1,1,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,2,2,2,2,2,2,0,0,1,0,1,1,3,3,3,1,1,1,1,3,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,0,0,0,1,1,3,3,3,3,3,3,3,3,3,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,1,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,0,0,299,0,0,0,1,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,1,3,3,3,3,1,1,0,0,1,1,1,1,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,1,1,3,3,3,3,1,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,1,3,3,3,3,3,1,1,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,1,1,0,1,0,0,0,0,0,1,3,3,3,3,3,3,1,1,0,0,1,1,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,1,1,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,0,2,2,2,2,2,2,3,1,1,1,1,0,0,1,1,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,1,1,3,3,3,3,1,1,0,0,1,1,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,1,1,0,1,0,0,0,0,0,1,3,3,3,3,3,3,1,1,0,0,0,1,3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,1,2,2,2,2,2,2,2,1,1,0,0,0,0,1,0,1,3,3,3,3,3,3,1,1,0,0,0,0,0,1,0,0,0,1,1,1,3,3,1,0,1,0,0,1,1,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,1,1,1,0,0,0,0,0,1,1,1,3,3,3,3,3,1,0,0,0,1,3,3,3,3,3,1,1,1,3,1,1,0,0,0,0,0,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,1,0,0,0,0,1,1,3,3,3,1,1,0,0,1,1,3,3,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,3,3,3,3,3,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,0,1,1,0,0,0,1,3,1,1,1,0,0,0,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,1,0,0,1,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,3,3,3,1,1,1,1,3,3,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,1,1,1,1,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,
3,3,3,3,3,3,3,1,1,0,1,1,1,1,3,3,3,3,1,1,0,0,0,0,0,0,0,0,1,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,1,3,3,3,3,3,3,3,3,3,3,1,1,1,3,1,0,1,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,1,0,0,1,0,0,1,3,3,3,3,3,1,1,1,1,0,0,0,0,0,1,3,3,3,3,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,1,1,1,1,3,1,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,1,1,0,0,0,0,1,1,1,1,3,3,3,3,3,1,1,0,0,1,0,1,3,3,3,3,3,1,0,0,0,0,1,1,3,3,1,1,0,1,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,1,0,4,4,0,0,0,1,0,1,1,1,1,3,3,3,1,1,1,1,1,1,3,3,3,3,3,1,0,0,0,0,1,1,3,3,3,1,1,1,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,1,1,1,3,3,3,3,3,1,0,1,0,0,0,1,1,3,3,3,3,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,0,1,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,1,1,3,3,3,3,3,1,2,1,2,2,2,2,2,2,0,0,1,1,1,0,0,1,0,0,1,1,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,1,1,1,1,3,3,3,1,1,1,1,0,0,1,1,3,3,3,3,3,1,2,2,2,2,2,2,2,2,0,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,3,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,3,3,3,3,1,1,0,0,1,1,3,3,3,3,3,1,1,0,0,1,1,1,3,3,1,1,2,2,2,2,2,2,2,1,0,0,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,1,0,1,0,1,0,0,0,1,1,1,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,1,1,1,1,0,0,1,3,3,3,3,1,0,1,0,0,1,3,3,3,3,3,3,1,1,0,0,1,1,3,3,1,0,1,2,2,2,2,2,2,0,0,0,1,1,1,3,3,3,1,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,1,1,0,0,0,0,1,1,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,1,1,1,3,3,3,1,0,0,0,0,1,1,1,3,3,3,3,3,1,0,0,0,1,1,3,1,1,0,2,2,2,2,2,2,2,0,0,0,0,1,1,3,3,3,1,1,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,1,0,0,1,1,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,1,3,3,3,1,1,0,0,0,1,0,1,3,3,3,3,3,1,0,0,0,0,1,3,3,1,1,2,2,2,2,2,2,2,0,0,0,0,0,1,1,3,3,1,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,1,1,0,0,0,1,1,1,3,3,1,0,0,1,0,0,1,1,3,3,3,1,1,0,0,0,0,1,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,3,1,1,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
